zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29513863,61,0,7,2,1,1,0,0,0,4173,1046,1,0,1,1,0.966666667,3.333333333,1424,14,2,3,2,29513863_4390ce2848cff792bea075725391c22f-p_f.jpg
29513861,15,0,2,0,0,0,0,0,0,5052,1303,1,0,1,1,0.966666667,3.333333333,1424,14,1,3,1,29513861_2b9b94170b3a570ab5aaf2581a7b8858-p_f.jpg
29509360,30,0,3,2,1,1,0,1,0,4573,1707,1,0,1,1,1.3,3.333333333,1409,14,3,3,2,29509360_5041725dea5a68e790e14d426b9a5d38-p_f.jpg
119622851,27,0,3,1,1,1,0,1,0,5706,1634,1,0,1,1,1,3.333333333,1374,14,2,3,1,119622851_954c986d3ade559980805c7bb3110215-p_f.jpg
64792434,57,0,1,2,2,2,0,1,0,7666,1961,1,0,1,1,1.066666667,3.666666667,1458,15,2,4,1,64792434_311cf33fb800aecc2a031db0ca43ff34-p_f.jpg
80093334,51,0,3,2,0,1,0,0,0,6708,1114,1,0,1,1,1.366666667,3.333333333,926,13,2,3,1,80093334_825d9dbaf781d49e569b0c86a4e9e2a6-p_f.jpg
80092404,23,0,5,2,1,1,0,1,0,7884,1930,1,0,1,1,1.133333333,3.666666667,1458,15,2,3,1,80092404_da9c72133e11b8f1f3030607a6925365-p_f.jpg
2095600833,1,0,4,2,2,2,0,1,0,6098,2035,1,0,1,1,0.966666667,3.333333333,1374,14,3,3,2,2095600833_01127e930744f312983d5c918042e1ad-p_f.jpg
80100898,23,0,3,2,1,1,0,0,0,6969,3262,1,0,1,1,1.166666667,3.666666667,1458,15,3,4,2,80100898_ff697e18c297c98d95060c3e1a108151-p_f.jpg
29512831,29,1,3,2,3,3,0,0,0,5837,1694,1,0,1,1,0.833333333,3.333333333,1424,14,3,3,2,29512831_eedc09037e8c85ba689af4a56fc19506-p_f.jpg
29515894,37,0,1,2,2,1,0,0,0,11761.2,2548,1,0,1,1,1.8,5.333333333,1506,15,4,3,1,29515894_da8b1ee6e367848835eedeeee55ced8a-p_f.jpg
241933386,30,0,4,2,1,0,0,0,0,8807,1920,1,0,1,1,1.466666667,3.666666667,1458,15,3,3,2,241933386_c8662ef2f492aecebfa003b53b320b02-p_f.jpg
29516373,34,0,4,2,0,0,0,0,0,9583,2100,1,0,1,1,1.966666667,5.333333333,1506,15,2,4,1,29516373_7d40dc453a1552246c5924e3be0b59e4-p_f.jpg
29509330,34,0,4,2,0,1,0,0,0,4399,1940,1,0,1,1,1.333333333,3.333333333,1409,14,4,3,2,29509330_09ee4ee12af6c96adc78ea03cbf56e9c-p_f.jpg
80107868,1,0,7,1,1,2,0,1,0,9257,1701,1,0,1,1,1.133333333,3.666666667,1458,15,2,3,1,80107868_ec8948e879fc5cd3158fe0929f4f9dc5-p_f.jpg
80100328,27,0,4,1,2,1,0,0,0,4530,1436,1,0,1,1,1.4,3.333333333,926,13,2,3,1,80100328_4a79afaad46171a2a8ad27ebe9d2f398-p_f.jpg
64432281,33,0,4,2,2,0,0,0,0,5706,1507,1,0,1,1,1.8,5.666666667,1595,17,3,3,2,64432281_64aa0ffaffb5e3e9368228e7e44eee25-p_f.jpg
58637861,31,0,4,1,2,0,0,1,0,10672,1789,1,0,1,1,1.166666667,3.666666667,1458,15,2,3,1,58637861_77d3ca365c67e5312f8fa281785d8f82-p_f.jpg
29509320,20,0,3,1,0,0,0,0,0,5924,1266,1,0,1,1,1.266666667,3.333333333,1409,14,2,3,1,29509320_0acae35a5c72b5490f8d6c56e1e4850b-p_f.jpg
80098857,39,0,5,1,0,1,0,1,0,7797,2284,1,0,1,1,1.166666667,3.666666667,1458,15,3,3,2,80098857_d3e5dd1edba6020517e9d340cbb48287-p_f.jpg
63228775,25,0,0,3,0,0,0,0,0,4835,1590,1,0,1,1,1.333333333,3.666666667,1458,15,3,3,2,63228775_9811bcf04f9289c662bdbb910866b6e8-p_f.jpg
29515844,23,0,5,1,0,0,0,0,0,15246,2985,1,0,1,1,1.8,5.333333333,1506,15,3,3,1,29515844_c4f18b3b89c55980ad9afed12ffc66bb-p_f.jpg
83833267,23,0,4,1,0,0,0,0,0,4965,1506,1,0,1,1,1.4,3.666666667,1458,15,2,4,1,83833267_550350c522fd2d9b10797ca2d635270f-p_f.jpg
80103765,25,0,4,1,0,0,0,0,0,5662,1293,1,0,1,1,1.666666667,3.666666667,1458,15,2,3,1,80103765_c0fd3e3b2930314df69ee2db4ff76e02-p_f.jpg
2090745314,15,0,4,0,0,0,0,0,0,5227,1966,1,0,1,1,0.933333333,3.333333333,1374,14,3,3,1,2090745314_eaed74546012bf1bf9aa87fa51d908eb-p_f.jpg
58317835,28,0,4,1,1,1,0,0,0,14810.4,1947,1,0,1,1,1.166666667,3.666666667,1458,15,2,3,1,58317835_0f849e8efd524080286290eb31abd315-p_f.jpg
29516834,9,0,0,1,0,0,0,0,0,16552.8,2029,1,0,1,1,2.266666667,5.333333333,1506,15,2,3,1,29516834_ee3b185d4f1a8da9c3039b1c2e5fc6a0-p_f.jpg
83820758,1,0,4,2,0,0,0,0,0,4791,1537,1,0,1,1,1.333333333,3.666666667,1458,15,2,3,1,83820758_a21c49d27a0e928f81a458d5c65f4ac6-p_f.jpg
40988299,24,0,0,1,0,0,0,0,0,223462.8,4098,1,0,1,1,0.933333333,3.333333333,1424,14,5,4,2,40988299_e0fcb079e513853891d56d87e9cd162a-p_f.jpg
80101795,13,0,4,2,1,1,0,0,0,6664,1213,1,0,1,1,1.366666667,3.333333333,926,13,2,3,1,80101795_c2dbe20e58585ead7b79bd919ab3e698-p_f.jpg
29515830,29,0,3,2,4,1,0,0,0,19602,2915,1,0,1,1,1.733333333,5.333333333,1506,15,2,3,1,29515830_d60d83311ed8bc0ff036b62c0de2c0ee-p_f.jpg
29516828,99,0,6,2,0,0,0,0,0,15681.6,2263,1,0,1,1,2.2,5.333333333,1506,15,2,3,1,29516828_b2e988043ec291739cfd506015fb54b8-p_f.jpg
29505793,1,0,3,1,1,1,0,0,0,6098,1083,1,0,1,1,1.2,3.333333333,926,13,2,3,1,29505793_46a074192cdb280721806c48a89bc12f-p_f.jpg
80099243,24,0,4,1,2,2,0,1,0,5793,1522,1,0,1,1,1.633333333,3.666666667,1458,15,2,4,1,80099243_5be8ed9ef1739bb692862206882af221-p_f.jpg
80101812,31,0,4,2,0,0,0,0,0,7705,3262,1,0,1,1,1.2,3.666666667,1458,15,3,4,2,80101812_6e8c5be8db2a6a0521218cfe1a5e0d68-p_f.jpg
63228739,27,0,2,1,1,0,0,0,0,4835,1025,1,0,1,1,1.3,3.666666667,1458,15,2,3,1,63228739_d70711d20ab2b8b82b7c1b790ad871b8-p_f.jpg
29516312,48,0,2,2,1,0,0,0,0,5575,2517,1,0,1,1,1.9,5.333333333,1506,15,3,3,1,29516312_70b1e7ff47621c8dcc0a06c87d4c8bf6-p_f.jpg
80106236,52,0,4,2,1,2,0,0,0,6185,1438,1,0,1,1,1.766666667,3.666666667,1458,15,2,3,1,80106236_db6d1b49e7f0fb9be77ea5f403685715-p_f.jpg
29515801,31,0,4,2,1,0,0,2,0,6098,2576,1,0,1,1,1.866666667,5.333333333,1506,15,2,3,1,29515801_d3b8e5c191fe3d26eab9d2af1c901c1e-p_f.jpg
251030288,1,0,3,2,1,0,0,0,0,5967,1692,1,0,1,1,0.7,3.333333333,1424,14,3,3,2,251030288_eca8ddd06af6758460fa24d26e8c7a4b-p_f.jpg
29515799,47,0,7,3,0,0,0,0,0,6969,3939,1,0,1,1,1.866666667,5.333333333,1506,15,4,4,2,29515799_62341e3c89627b6b41c9e0481c57d1e9-p_f.jpg
29509288,1,0,0,1,0,0,0,0,0,11761.2,1990,1,0,1,1,0.833333333,3.333333333,1424,14,2,3,1,29509288_98c183f214db91f655c141a884206658-p_f.jpg
119629784,25,0,2,1,0,0,0,0,0,6054,1485,1,0,1,1,1,3.333333333,1374,14,2,2,1,119629784_e67282299deaa621ba6a2ed07b6e6f5e-p_f.jpg
89546723,40,0,2,1,0,0,0,1,0,6446,1785,1,0,1,1,1.933333333,3.666666667,1458,15,2,4,1,89546723_4eef52a513fb6b3ade4a56bc3c4fecd5-p_f.jpg
64648284,33,0,4,2,1,2,0,1,0,7797,2269,1,0,1,1,1.066666667,3.666666667,1458,15,2,3,1,64648284_7f538d99de7681f7a7d2db7df5f2e7aa-p_f.jpg
80105222,32,0,3,1,0,0,0,0,0,5749,2417,1,0,1,1,1.733333333,3.666666667,1458,15,3,4,2,80105222_264e99a94ddeede70c67c4523bdb51d6-p_f.jpg
29515486,61,0,3,2,0,0,0,0,0,8189,2829,1,0,1,1,1.233333333,7.333333333,1633,17,3,4,2,29515486_0d4ca79e05370476406c8d856a190fd7-p_f.jpg
58317279,60,0,6,2,0,0,0,0,0,8959,2970,1,0,1,1,1.1,3.666666667,1458,15,3.5,4,2,58317279_204a9ec0a6c0d67ddbeb1c1f76da6589-p_f.jpg
80107214,1,0,4,1,2,1,0,1,0,5662,1438,1,0,1,1,1.7,3.666666667,1458,15,2,3,1,80107214_372b88e37cd31b2d602e5de89315de2f-p_f.jpg
249911776,56,0,2,2,2,1,0,0,0,8886,2730,1,0,1,1,1,3.333333333,1374,14,3,4,2,249911776_2ecfb4d5c0b3bf9cbbe4941e58b0a7b9-p_f.jpg
29515776,35,0,3,1,0,0,0,0,0,15681.6,2960,1,0,1,1,1.766666667,5.333333333,1506,15,3,4,2,29515776_e6a1e90869046b8f6e813af96c208527-p_f.jpg
29509275,27,0,5,1,1,3,0,0,0,8189,1850,1,0,1,1,0.866666667,3.333333333,1424,14,3,4,2,29509275_772d1cb8e5267744673a74ee68df8e67-p_f.jpg
29515775,33,0,2,2,0,0,0,1,0,15681.6,2543,1,0,1,1,1.766666667,5.333333333,1506,15,3,4,1,29515775_1a059e958a773f8d64ac8d9787aeadaa-p_f.jpg
70343771,20,0,2,2,1,0,0,0,0,5967,2175,1,0,1,1,1.666666667,5.333333333,1506,15,3,3,2,70343771_6b6ef90d840838705bb4eadb36b19cf7-p_f.jpg
29505774,36,0,8,2,0,0,0,0,0,6316,1943,1,0,1,1,1.166666667,3.333333333,926,13,2,3,2,29505774_7228f9e3ed9c70af2940f72c7d3a4a57-p_f.jpg
80099710,27,0,4,1,0,1,0,0,0,6011,1406,1,0,1,1,1.733333333,3.666666667,1458,15,2,3,1,80099710_20ee501102a8acd8dc9b10ff79edcfaf-p_f.jpg
251029772,32,0,4,2,0,0,0,0,0,5972,2035,1,0,1,1,0.733333333,3.333333333,1424,14,3,3,2,251029772_991499965e9f2700824f8fbbf44d6452-p_f.jpg
29516271,36,0,8,1,0,0,0,1,0,13503.6,3365,1,0,1,1,1.9,5.333333333,1506,15,4,4,2,29516271_6c7c1485f394a1d5ea99b4d5210c196d-p_f.jpg
119629772,54,0,5,2,1,1,0,0,0,6098,1886,1,0,1,1,0.966666667,3.333333333,1374,14,3,3,2,119629772_1afc25c546ab45d1537a319a282b6bec-p_f.jpg
70343770,33,0,7,2,1,1,0,1,0,5488,2684,1,0,1,1,1.666666667,5.333333333,1506,15,3,3,2,70343770_a21a3da0099d7512627ad18194c2101d-p_f.jpg
58317272,26,0,3,1,1,2,0,2,0,9408,2945,1,0,1,1,1.1,3.666666667,1458,15,4,4,2,58317272_f8724d1c60922c0e3a09f910375e7f86-p_f.jpg
29509270,21,0,3,1,0,1,0,0,0,8668,1838,1,0,1,1,0.866666667,3.333333333,1424,14,2,4,1,29509270_69daa675a868fad311108a953cfddb5f-p_f.jpg
83124200,59,0,4,2,2,1,0,0,0,6054,1769,1,0,1,1,1.9,3.666666667,1458,15,2,3,1,83124200_df4cce0dec43fe18c776dc07032c8b71-p_f.jpg
29516265,39,0,2,2,1,0,0,0,0,22215.6,2938,1,0,1,1,1.966666667,5.333333333,1506,15,5,4,2,29516265_501e97aeba159c4a1a0fc0bda2d0d86c-p_f.jpg
54860262,1,0,4,1,1,1,0,0,0,10454,2486,1,0,1,1,1.1,3.666666667,1458,15,2,3,1,54860262_c999366de510ca5453ebe55d811a5eb8-p_f.jpg
29509268,1,0,2,1,1,0,0,0,0,10454,1857,1,0,1,1,0.866666667,3.333333333,1424,14,2,3,1,29509268_streetviewlocation9200IndependenceLoop2CAustin2CTX78748size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureVziERgdlCV0_V1I7bM3q4OoS6kQ.jpg
29512767,32,0,3,1,2,0,0,0,0,5662,1578,1,0,1,1,0.866666667,3.333333333,1424,14,3,3,2,29512767_a83aedbb6c95b9e5f7b2ade226f355bb-p_f.jpg
29505762,1,0,2,1,1,1,0,1,0,11325.6,1474,1,0,1,1,1.1,3.333333333,926,13,2,4,2,29505762_f5cb800f6ed5078a92fa535c869f3c16-p_f.jpg
29515246,31,0,7,2,4,0,0,0,0,7884,1902,1,0,1,1,1.233333333,3.333333333,1424,14,3,4,2,29515246_66e34bf2263848795edb3c600eeb5d3e-p_f.jpg
29516244,52,0,3,2,1,1,0,2,0,9888,2380,1,0,1,1,2,5.333333333,1506,15,2,4,1,29516244_281d5c0d1c4aaaeef53571a959b63501-p_f.jpg
29515185,25,0,5,2,0,1,0,0,0,9888,2904,1,0,1,1,1.233333333,3.333333333,1424,14,3,5,2,29515185_59a7a2f28143fcaecf02bfe423bd04de-p_f.jpg
63386256,30,0,4,1,1,1,0,0,0,7753,1928,1,0,1,1,1.633333333,5.333333333,1506,15,2,3,1,63386256_d69bf98e91b198b664410b6d53859ae1-p_f.jpg
29516242,1,0,4,1,3,0,0,0,0,9583,2769,1,0,1,1,2,5.333333333,1506,15,3,4,2,29516242_70fb66295d462b255e6715f281ab1fca-p_f.jpg
79978255,35,0,7,3,0,0,0,0,0,10497,3772,1,0,1,1,1.033333333,3.333333333,1374,14,3,5,2,79978255_8baaa36f7b16c9af42a27b7234b8796c-p_f.jpg
29509255,31,0,3,2,1,0,0,0,0,9539,2205,1,0,1,1,0.933333333,3.333333333,1424,14,2,4,2,29509255_f2ab50e5700069cd14c55131090430ae-p_f.jpg
29516240,98,0,4,3,1,1,0,0,0,13503.6,1850,1,0,1,1,1.933333333,5.333333333,1506,15,2,4,1,29516240_12675d1356d214f97b24d32ca9d23781-p_f.jpg
80091754,42,0,5,2,1,2,0,0,0,7492,2517,1,0,1,1,1,3.333333333,1374,14,4,4,2,80091754_440e0311f3e709dbf8a87d17e0a1c060-p_f.jpg
29515739,1,0,2,2,0,0,0,0,0,13503.6,4113,1,0,1,1,1.866666667,5.333333333,1506,15,6,3,2,29515739_2696b69833d7eb06556dbb7ab45e96ad-p_f.jpg
83824669,27,0,3,2,1,0,0,0,0,4965,2163,1,0,1,1,1.366666667,3.666666667,1458,15,4,4,2,83824669_988fcfbd4137a30cd2740f3fce673317-p_f.jpg
251031248,40,0,4,2,1,2,0,0,0,5967,1792,1,0,1,1,0.8,3.333333333,1424,14,3,3,2,251031248_6f3a00c775e2a453281a6df50a0dbd03-p_f.jpg
89548160,1,0,5,2,1,0,0,0,0,5662,1438,1,0,1,1,1.833333333,3.666666667,1458,15,2,3,1,89548160_beb5318115978c39173b8c7309b85f9a-p_f.jpg
29515231,72,0,5,2,3,1,0,2,0,20037.6,2067,1,0,1,1,1.166666667,3.333333333,1424,14,2,4,1,29515231_9b44660572096ea55da8fd8b01c37474-p_f.jpg
29513997,52,0,3,2,1,0,0,0,0,6229,1872,1,0,1,1,1,3.333333333,1424,14,3,4,2,29513997_5c84c98006de5f077d71e91392674297-p_f.jpg
251031845,32,0,1,2,3,1,0,0,0,6751,2596,1,0,1,1,2.166666667,7.333333333,1633,17,2.5,4,2,251031845_f503b2ed1a5914af24d481423413d837-p_f.jpg
80108651,1,0,4,1,0,0,0,0,0,5662,2417,1,0,1,1,1.733333333,3.666666667,1458,15,3,4,2,80108651_691b16f440c2d84186ddaf5770d855e0-p_f.jpg
80107716,55,0,4,2,2,1,0,1,0,6577,2825,1,0,1,1,1.2,3.666666667,1458,15,3,4,2,80107716_8ec70e51d17871e05e285c74f0badbd1-p_f.jpg
89551241,32,0,7,1,0,0,0,0,0,11325.6,2730,1,0,1,1,0.933333333,3.333333333,1374,14,3,4,2,89551241_cadc09b52a4025ba38b5a3ffc1cddafc-p_f.jpg
80098148,37,0,4,2,0,0,0,1,0,6969,2026,1,0,1,1,1.666666667,3.666666667,1458,15,3,5,2,80098148_d6eb9ca1a06ef9b14fac3feb1af6ac6d-p_f.jpg
29515707,13,0,4,2,1,0,0,0,0,18730.8,2565,1,0,1,1,1.8,5.333333333,1506,15,3,4,1,29515707_4ebfc065e99b311d8ec58ccc42476dff-p_f.jpg
29514905,57,0,3,2,0,1,0,1,0,43560,3381,1,0,1,1,1.266666667,7.333333333,1633,17,3,5,1,29514905_a6561c477c767513aa02f91ad7faef07-p_f.jpg
80102239,24,0,3,2,1,1,0,1,0,4486,1420,1,0,1,1,1.266666667,3.333333333,926,13,2,3,1,80102239_bf742bd565ea90c3d4126b36e1abfad1-p_f.jpg
2088367738,5,0,4,0,0,0,0,0,0,4791,1993,1,0,1,1,0.966666667,3.333333333,1374,14,3,3,1,2088367738_e2c56d3b9fd90d044c1365af79c34191-p_f.jpg
29515701,35,0,5,1,0,0,0,1,0,13068,2237,1,0,1,1,1.8,5.333333333,1506,15,3,3,1,29515701_89b0c13eeca1c347e5646dedf00b8d07-p_f.jpg
29505738,1,0,4,1,1,0,0,0,0,7143,1110,1,0,1,1,1.1,3.333333333,926,13,2,3,1,29505738_73cf2d8a16214295f2444156a28b3638-p_f.jpg
80107627,44,0,2,2,1,3,0,0,0,5749,1420,1,0,1,1,1.7,3.666666667,1458,15,2,3,1,80107627_d122006d5025122dbbf45415d2a6080f-p_f.jpg
80093624,32,0,4,1,3,2,0,1,0,5749,2416,1,0,1,1,1.733333333,3.666666667,1458,15,3,4,2,80093624_82c50979bfa78db5a0f1188d99f2f7d0-p_f.jpg
29509236,25,0,4,2,1,1,0,0,0,6838,1178,1,0,1,1,1.3,3.333333333,1409,14,1,3,1,29509236_017c4a5c73a61cd31eafd6830c942c54-p_f.jpg
64784191,26,0,3,1,2,0,0,1,0,7492,1961,1,0,1,1,1.066666667,3.666666667,1458,15,2,4,1,64784191_52f06dd28507786101b2dfcf045559a7-p_f.jpg
125458399,32,0,2,3,1,1,0,0,0,6751,2684,1,0,1,1,1.966666667,7.333333333,1633,17,3,4,2,125458399_a35a1db70007107c9458ac587146a19d-p_f.jpg
2103231234,25,0,4,2,0,0,0,0,0,6054,1886,1,0,1,1,0.966666667,3.333333333,1374,14,2.5,3,2,2103231234_cc6d48c6dd0aafe032d9d83690aeae56-p_f.jpg
60135690,27,0,4,2,1,0,0,0,0,7797,1776,1,0,1,1,1.2,3.666666667,1458,15,2,3,1,60135690_ca1d1d12d0a8113527bad3bf591ead9b-p_f.jpg
60135688,51,1,5,2,1,0,0,0,0,9713,2269,1,0,1,1,1.2,3.666666667,1458,15,2,4,1,60135688_0bc87ba20d81e469d8d048c701fbcd8c-p_f.jpg
119614899,28,0,3,1,0,0,0,0,0,11761.2,1986,1,0,1,1,1.566666667,7.333333333,1633,17,3,3,2,119614899_942c5743bb0ddb1a02f23ea45f17f7e6-p_f.jpg
29505730,1,0,0,1,0,0,0,0,0,10890,1286,1,0,1,1,1.166666667,3.333333333,926,13,2,3,1,29505730_06cb31b206a9351b5ff20926384ea1fe-p_f.jpg
29509228,76,0,4,2,1,0,0,0,0,7230,1362,1,0,1,1,1.333333333,3.333333333,1409,14,2,4,1,29509228_e219fb5b21b18ab7ac6492e48e34279a-p_f.jpg
110538898,1,0,4,2,1,2,0,0,0,6708,1618,1,0,1,1,1.4,7.333333333,1633,17,2,3,1,110538898_54e2b34fdfbf42f426d2d7e4aa6a0195-p_f.jpg
58317657,47,0,3,2,2,2,0,0,0,6490,1567,1,0,1,1,1.133333333,3.666666667,1458,15,2,3,1,58317657_c9e4674449849c3f3376e6bec8b5c02a-p_f.jpg
29505727,74,1,4,2,2,1,0,0,0,6664,1141,1,0,1,1,1.166666667,3.333333333,926,13,2,3,1,29505727_046b5e3eed4d3d82c38748f0a2d139bd-p_f.jpg
89547082,25,0,4,1,0,0,0,0,0,5749,2416,1,0,1,1,1.866666667,3.666666667,1458,15,3,4,2,89547082_641131e6334f8659074fbce589cca9ac-p_f.jpg
29514896,40,0,4,3,1,1,0,3,0,46173.6,3600,1,0,1,1,1.2,7.333333333,1633,17,5,4,1,29514896_7edec19c7dd36c942f2a64e229e5b00e-p_f.jpg
58316906,26,0,7,2,2,1,0,1,0,5357,1410,1,0,1,1,1.8,3.333333333,926,13,3,3,2,58316906_2418b9b03291ce64d6b9cef9457d7866-p_f.jpg
70335576,16,0,4,1,1,1,0,0,0,4965,1167,1,0,1,1,1.8,5.666666667,1595,17,2,3,1,70335576_9b811cd9549629e97ff269e32009e466-p_f.jpg
80095068,1,0,8,1,4,0,0,1,0,6098,1538,1,0,1,1,1.766666667,3.666666667,1458,15,2,3,1,80095068_46c3dbd2d250c10bf653d5a8b067e3c4-p_f.jpg
60135643,33,0,2,2,0,0,0,0,0,7535,1947,1,0,1,1,1.166666667,3.666666667,1458,15,2,3,1,60135643_567466597445a4196884f2125f3a7716-p_f.jpg
29512392,40,0,4,2,1,3,0,0,0,8276,1785,1,0,1,1,1.166666667,7.333333333,1633,17,3,4,2,29512392_3abd99383c1ee13982093ba38bae1f1f-p_f.jpg
58317642,70,0,1,2,2,0,0,0,0,10890,3137,1,0,1,1,1.1,3.666666667,1458,15,3,5,2,58317642_c04573bf3c55fc14f8f35c5c72b3527f-p_f.jpg
58317640,33,0,4,1,0,0,0,0,0,8276,2155,1,0,1,1,1.133333333,3.666666667,1458,15,2,4,1,58317640_b41f8ba76d6d2f46d33650338b3d0c89-p_f.jpg
70335562,33,0,4,1,0,0,0,0,0,5227,1570,1,0,1,1,1.766666667,5.666666667,1595,17,3,3,2,70335562_f7470682e48102926b117fbe91a5d2e6-p_f.jpg
64704421,1,0,3,2,0,0,0,0,0,10454,3137,1,0,1,1,1.2,7.333333333,1633,17,4,4,2,64704421_43c1e0f0e376ed85b25f41c736604d75-p_f.jpg
58317636,25,0,4,2,1,1,0,0,0,7318,1923,1,0,1,1,1.1,3.666666667,1458,15,2,4,1,58317636_cb5a3b9e483e723060e78240d71c5bbc-p_f.jpg
251032215,31,0,2,2,0,0,0,0,0,7727,1551,1,0,1,1,1.166666667,3.333333333,926,13,3,2,2,251032215_a13110a1318601d536c7f7ed70cf3bdb-p_f.jpg
29511891,26,0,5,1,1,0,0,1,0,9713,1583,1,0,1,1,1.1,7.333333333,1633,17,2,3,1,29511891_d864d1a1d8df2ab31f77f25febb0b75f-p_f.jpg
29505710,54,0,4,2,3,1,0,1,0,7927,1892,1,0,1,1,1.133333333,3.333333333,926,13,3,3,2,29505710_9ade7ec6cc9252d6e3486b7f4f4f7763-p_f.jpg
29513389,85,0,7,2,0,0,0,0,1,12632.4,2098,1,0,1,1,1.033333333,7.333333333,1633,17,2,3,1,29513389_e786eb48dea8255faa6ec7beba35ca85-p_f.jpg
58317633,30,0,4,2,2,1,0,1,0,6882,1699,1,0,1,1,1.1,3.666666667,1458,15,2,3,1,58317633_5909495b9945ec7dccf70d0b817a0a08-p_f.jpg
64675384,37,0,4,2,1,1,0,0,0,24829.2,3642,1,0,1,1,1.2,7.333333333,1633,17,4,4,2,64675384_4256af90b800931e0704806083ff7736-p_f.jpg
29511875,30,0,0,2,0,0,0,0,0,9583,2094,1,0,1,1,1.1,7.333333333,1633,17,2,4,1,29511875_9022b85b105c982a0f4579593cc44101-p_f.jpg
119622209,24,0,4,1,0,0,0,0,0,6054,1658,1,0,1,1,1,3.333333333,1374,14,3,3,2,119622209_ee3c644da107f8b50a63a8aab3eb8fb9-p_f.jpg
83827555,34,0,5,1,0,2,0,0,0,7666,2658,1,0,1,1,1.433333333,3.666666667,1458,15,3,4,2,83827555_7361d174c5fe90bfcdc0b5b94792316e-p_f.jpg
29515374,32,0,1,1,1,0,0,0,0,10541,1573,1,0,1,1,1.466666667,7.333333333,1633,17,2,3,1,29515374_8e17b88ddc5e2d1d4340ac0bf8270af0-p_f.jpg
63228709,42,0,3,3,1,0,0,0,0,6229,2364,1,0,1,1,1.633333333,5.333333333,1506,15,3,4,2,63228709_3c9af0f947c736f4f9ad81d8df50fc7a-p_f.jpg
70335551,1,0,7,2,0,0,0,0,0,4965,1763,1,0,1,1,1.8,5.666666667,1595,17,3,3,2,70335551_streetviewlocation2503MarcusAbramsBlvd2CAustin2CTX78748size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureeNrg6VtaYRfGT3J8x0PMExvFCfc.jpg
80087627,26,0,4,1,0,1,0,0,0,6316,2026,1,0,1,1,1.2,3.666666667,1458,15,2,3,1,80087627_28e0cdabd36b35accf00cf0b9ae07b2b-p_f.jpg
29515373,27,0,4,2,0,0,0,0,0,6490,2123,1,0,1,1,1.466666667,7.333333333,1633,17,3,4,2,29515373_07d7f7256cab90cb7d89adb8db4f6f7d-p_f.jpg
80096708,8,0,5,1,2,4,0,0,0,8102,2593,1,0,1,1,1,3.333333333,1374,14,3,4,2,80096708_36bd0fc905d5f83ab5d9c7eebac6e965-p_f.jpg
70335546,28,0,3,1,2,2,0,0,0,8189,1570,1,0,1,1,1.766666667,5.666666667,1595,17,3,3,2,70335546_a80a40d5788ecddbf576858675167ff8-p_f.jpg
29513372,78,0,3,2,3,0,0,1,0,10323,2300,1,0,1,1,1.2,7.333333333,1633,17,3,4,1,29513372_3a99fd125294a31c2848469c8060f6cd-p_f.jpg
119620706,32,0,4,2,1,0,0,0,0,5749,1772,1,0,1,1,1,3.333333333,1374,14,2,3,1,119620706_29f9d9082190a4648fa8b1f3fe676020-p_f.jpg
89546543,24,0,5,1,1,1,0,1,0,8537,1366,1,0,1,1,1.9,3.666666667,1458,15,2,3,1,89546543_bbeebb0eb9260c8f82902d46d4a9c728-p_f.jpg
58317622,35,1,5,2,0,1,0,0,0,7056,1540,1,0,1,1,1.066666667,3.666666667,1458,15,2,4,1,58317622_c55ff166d60854ede960afd33cc91402-p_f.jpg
79982039,1,0,0,1,0,0,0,0,0,6969,1900,1,0,1,1,1.633333333,3.666666667,1458,15,3,3,2,79982039_4f9c74b856c801da07b40c848c297c89-p_f.jpg
58317621,30,0,4,2,1,2,0,0,0,10236,2155,1,0,1,1,1.066666667,3.666666667,1458,15,2,4,1,58317621_d4abb8afda65085e2f384035a786de71-p_f.jpg
110538868,1,0,4,2,0,1,0,0,0,6098,1960,1,0,1,1,1.4,7.333333333,1633,17,3,3,2,110538868_e6ec9b6169f036eb8a912abc3b745b40-p_f.jpg
83814591,44,0,4,2,4,2,0,0,0,11325.6,2658,1,0,1,1,1.3,3.666666667,1458,15,3,4,2,83814591_3ff79b1832e05b14e018ecece0246819-p_f.jpg
29515363,40,0,4,2,2,2,0,0,0,6316,1265,1,0,1,1,1.366666667,7.333333333,1633,17,2,3,1,29515363_a272799ae4d5f8594acc2f25086b1fef-p_f.jpg
83822203,14,0,7,1,2,2,0,1,0,6011,1608,1,0,1,1,0.933333333,3.333333333,1374,14,2,3,1,83822203_001c2d09c3224024eb280711db2a9560-p_f.jpg
